event_id,_time,host,user,task_name,task_command,schedule,action,source_process,source_process_id,classification,note
TASK-01150,2026-08-10T21:48:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5868,benign,approved scheduled task
TASK-00074,2026-08-10T21:51:42Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12492,benign,approved scheduled task
TASK-00569,2026-08-10T21:53:11Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14545,benign,approved scheduled task
TASK-01281,2026-08-10T21:58:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,11818,benign,approved scheduled task
TASK-01196,2026-08-10T22:04:24Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,11054,benign,approved scheduled task
TASK-00722,2026-08-10T22:09:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,13463,benign,approved scheduled task
TASK-00427,2026-08-10T22:26:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,8101,benign,approved scheduled task
TASK-00973,2026-08-10T22:27:38Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,12194,benign,approved scheduled task
TASK-00091,2026-08-10T22:31:03Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,8132,benign,approved scheduled task
TASK-00853,2026-08-10T22:36:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,6315,benign,approved scheduled task
TASK-00009,2026-08-10T22:51:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,7624,benign,approved scheduled task
TASK-00459,2026-08-10T22:58:39Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,3414,benign,approved scheduled task
TASK-00090,2026-08-10T23:16:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,13578,benign,approved scheduled task
TASK-00140,2026-08-10T23:36:42Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7642,benign,approved scheduled task
TASK-00800,2026-08-10T23:42:24Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,2418,benign,approved scheduled task
TASK-01211,2026-08-10T23:50:26Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,1311,benign,approved scheduled task
TASK-00784,2026-08-10T23:53:44Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12178,benign,approved scheduled task
TASK-00055,2026-08-10T23:54:56Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,7563,benign,approved scheduled task
TASK-00332,2026-08-11T00:09:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,11589,benign,approved scheduled task
TASK-01342,2026-08-11T00:11:08Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9685,benign,approved scheduled task
TASK-00107,2026-08-11T00:11:19Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,6371,benign,approved scheduled task
TASK-01363,2026-08-11T00:19:48Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,14498,benign,approved scheduled task
TASK-00872,2026-08-11T00:36:52Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5038,benign,approved scheduled task
TASK-00320,2026-08-11T00:46:35Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,3306,benign,approved scheduled task
TASK-01157,2026-08-11T00:47:10Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12922,benign,approved scheduled task
TASK-01044,2026-08-11T00:52:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,12305,benign,approved scheduled task
TASK-00632,2026-08-11T00:54:22Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,5268,benign,approved scheduled task
TASK-00328,2026-08-11T00:58:02Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,11970,benign,approved scheduled task
TASK-00281,2026-08-11T01:12:51Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,12073,benign,approved scheduled task
TASK-00980,2026-08-11T01:38:04Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,13964,benign,approved scheduled task
TASK-00011,2026-08-11T01:43:05Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,4909,benign,approved scheduled task
TASK-00588,2026-08-11T01:44:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,5729,benign,approved scheduled task
TASK-00073,2026-08-11T01:52:04Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,14124,benign,approved scheduled task
TASK-00734,2026-08-11T02:00:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,1524,benign,approved scheduled task
TASK-00631,2026-08-11T02:10:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,7654,benign,approved scheduled task
TASK-00549,2026-08-11T02:16:28Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,13713,benign,approved scheduled task
TASK-00683,2026-08-11T02:17:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,11443,benign,approved scheduled task
TASK-00321,2026-08-11T02:20:15Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,11564,benign,approved scheduled task
TASK-00847,2026-08-11T02:20:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,1765,benign,approved scheduled task
TASK-00348,2026-08-11T02:20:55Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,14743,benign,approved scheduled task
TASK-01435,2026-08-11T02:22:01Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,4299,benign,approved scheduled task
TASK-00260,2026-08-11T02:46:27Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,4350,benign,approved scheduled task
TASK-00752,2026-08-11T02:50:24Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,4535,benign,approved scheduled task
TASK-01036,2026-08-11T02:58:10Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,1505,benign,approved scheduled task
TASK-00613,2026-08-11T03:00:02Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,12946,benign,approved scheduled task
TASK-00249,2026-08-11T03:03:39Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,11528,benign,approved scheduled task
TASK-00225,2026-08-11T03:06:45Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,4473,benign,approved scheduled task
TASK-01414,2026-08-11T03:07:26Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,3051,benign,approved scheduled task
TASK-01184,2026-08-11T03:09:35Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,4662,benign,approved scheduled task
TASK-01209,2026-08-11T03:21:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3874,benign,approved scheduled task
TASK-01329,2026-08-11T03:26:47Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12362,benign,approved scheduled task
TASK-00152,2026-08-11T03:29:29Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8600,benign,approved scheduled task
TASK-00394,2026-08-11T03:38:17Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,14233,benign,approved scheduled task
TASK-01421,2026-08-11T03:40:58Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,11394,benign,approved scheduled task
TASK-00976,2026-08-11T03:43:15Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,2990,benign,approved scheduled task
TASK-00387,2026-08-11T03:43:32Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,10751,benign,approved scheduled task
TASK-01455,2026-08-11T03:44:28Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,13708,benign,approved scheduled task
TASK-00195,2026-08-11T03:48:09Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,1522,benign,approved scheduled task
TASK-01168,2026-08-11T03:53:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,10607,benign,approved scheduled task
TASK-00058,2026-08-11T03:54:13Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,6265,benign,approved scheduled task
TASK-00409,2026-08-11T03:57:45Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,5756,benign,approved scheduled task
TASK-00257,2026-08-11T04:04:39Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,7806,benign,approved scheduled task
TASK-01063,2026-08-11T04:09:46Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,12418,benign,approved scheduled task
TASK-01282,2026-08-11T04:14:40Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,8799,benign,approved scheduled task
TASK-00720,2026-08-11T04:26:42Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,6296,benign,approved scheduled task
TASK-00726,2026-08-11T04:31:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3836,benign,approved scheduled task
TASK-00906,2026-08-11T04:33:03Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,7396,benign,approved scheduled task
TASK-01199,2026-08-11T04:33:38Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,2059,benign,approved scheduled task
TASK-00407,2026-08-11T04:36:20Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,10429,benign,approved scheduled task
TASK-00777,2026-08-11T04:37:07Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,14500,benign,approved scheduled task
TASK-01469,2026-08-11T04:37:21Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,8406,benign,approved scheduled task
TASK-00565,2026-08-11T04:39:52Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11739,benign,approved scheduled task
TASK-01238,2026-08-11T04:44:51Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,8531,benign,approved scheduled task
TASK-01076,2026-08-11T04:54:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6988,benign,approved scheduled task
TASK-00147,2026-08-11T04:56:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,11890,benign,approved scheduled task
TASK-01441,2026-08-11T05:05:00Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,5923,benign,approved scheduled task
TASK-00558,2026-08-11T05:08:49Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,10172,benign,approved scheduled task
TASK-00448,2026-08-11T05:12:35Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,3219,benign,approved scheduled task
TASK-00081,2026-08-11T05:19:10Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,4126,benign,approved scheduled task
TASK-01019,2026-08-11T05:22:00Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,9571,benign,approved scheduled task
TASK-00234,2026-08-11T05:33:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13744,benign,approved scheduled task
TASK-01476,2026-08-11T05:43:13Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,3548,benign,approved scheduled task
TASK-01392,2026-08-11T05:47:31Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,1361,benign,approved scheduled task
TASK-00299,2026-08-11T05:48:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11560,benign,approved scheduled task
TASK-01151,2026-08-11T05:57:32Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,10713,benign,approved scheduled task
TASK-00799,2026-08-11T06:00:28Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7768,benign,approved scheduled task
TASK-00866,2026-08-11T06:02:06Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,7818,benign,approved scheduled task
TASK-00557,2026-08-11T06:06:16Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,8465,benign,approved scheduled task
TASK-00807,2026-08-11T06:26:40Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,8825,benign,approved scheduled task
TASK-00294,2026-08-11T07:03:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,9114,benign,approved scheduled task
TASK-01491,2026-08-11T07:15:23Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,9027,benign,approved scheduled task
TASK-01494,2026-08-11T07:22:44Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3931,benign,approved scheduled task
TASK-00015,2026-08-11T07:31:29Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,5908,benign,approved scheduled task
TASK-00405,2026-08-11T07:45:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5323,benign,approved scheduled task
TASK-00226,2026-08-11T07:46:21Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,12300,benign,approved scheduled task
TASK-00125,2026-08-11T07:48:03Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,3002,benign,approved scheduled task
TASK-00004,2026-08-11T07:49:32Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,4621,benign,approved scheduled task
TASK-01104,2026-08-11T07:51:44Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14408,benign,approved scheduled task
TASK-00577,2026-08-11T08:06:23Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,12748,benign,approved scheduled task
TASK-00861,2026-08-11T08:06:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,5698,benign,approved scheduled task
TASK-00753,2026-08-11T08:11:24Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,6024,benign,approved scheduled task
TASK-01059,2026-08-11T08:13:59Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,9611,benign,approved scheduled task
TASK-00149,2026-08-11T08:24:11Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,9317,benign,approved scheduled task
TASK-00498,2026-08-11T08:25:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9084,benign,approved scheduled task
TASK-00199,2026-08-11T08:40:56Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,2430,benign,approved scheduled task
TASK-00346,2026-08-11T08:56:28Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,4247,benign,approved scheduled task
TASK-01099,2026-08-11T09:31:57Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,9918,benign,approved scheduled task
TASK-01352,2026-08-11T09:33:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,11650,benign,approved scheduled task
TASK-01314,2026-08-11T09:35:03Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,9496,benign,approved scheduled task
TASK-01346,2026-08-11T09:56:19Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,7091,benign,approved scheduled task
TASK-01259,2026-08-11T09:59:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,10573,benign,approved scheduled task
TASK-01477,2026-08-11T10:07:48Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6321,benign,approved scheduled task
TASK-00782,2026-08-11T10:10:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,13610,benign,approved scheduled task
TASK-01389,2026-08-11T10:16:08Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,10353,benign,approved scheduled task
TASK-01443,2026-08-11T10:18:52Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,4072,benign,approved scheduled task
TASK-01357,2026-08-11T10:39:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5595,benign,approved scheduled task
TASK-00398,2026-08-11T10:43:18Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,13867,benign,approved scheduled task
TASK-00609,2026-08-11T10:56:31Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,6409,benign,approved scheduled task
TASK-00937,2026-08-11T11:00:42Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,11436,benign,approved scheduled task
TASK-00397,2026-08-11T11:05:41Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,8000,benign,approved scheduled task
TASK-01212,2026-08-11T11:15:23Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,2032,benign,approved scheduled task
TASK-00704,2026-08-11T11:18:11Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,3601,benign,approved scheduled task
TASK-00041,2026-08-11T11:18:35Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5365,benign,approved scheduled task
TASK-01286,2026-08-11T11:20:50Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,2531,benign,approved scheduled task
TASK-00373,2026-08-11T11:31:58Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,4963,benign,approved scheduled task
TASK-01322,2026-08-11T11:40:55Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12738,benign,approved scheduled task
