detection_id,_time,severity,title,host,user,process_name,reason,expected_decision,note
ATD-005-00826,2026-08-10T21:15:58Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01460,2026-08-10T21:21:03Z,low,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01231,2026-08-10T21:56:13Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01202,2026-08-10T21:58:13Z,medium,Failed WinRM Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00701,2026-08-10T22:04:35Z,low,Rare Domain Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00504,2026-08-10T22:12:26Z,medium,New Service Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00146,2026-08-10T22:15:12Z,low,PowerShell Review,ADMIN-WS-07,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00343,2026-08-10T22:16:16Z,medium,Rare Domain Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01111,2026-08-10T22:28:59Z,medium,New Service Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00640,2026-08-10T22:32:13Z,medium,Failed WinRM Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00301,2026-08-10T22:34:28Z,medium,New Service Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00644,2026-08-10T22:37:10Z,medium,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00177,2026-08-10T22:53:09Z,medium,PowerShell Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00576,2026-08-10T22:53:21Z,medium,New Service Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00187,2026-08-10T23:12:58Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01029,2026-08-10T23:31:56Z,medium,New Service Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01414,2026-08-10T23:33:08Z,medium,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00475,2026-08-10T23:35:01Z,low,Rare Domain Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00652,2026-08-10T23:35:04Z,medium,New Service Review,APP-API-02,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00385,2026-08-10T23:37:07Z,low,Failed WinRM Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00916,2026-08-10T23:37:44Z,medium,New Service Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00986,2026-08-10T23:45:47Z,medium,PowerShell Review,WEB-EDGE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00012,2026-08-10T23:58:47Z,low,Rare Domain Review,FILE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00092,2026-08-11T00:04:04Z,low,Rare Domain Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00265,2026-08-11T00:05:25Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01390,2026-08-11T00:07:42Z,low,PowerShell Review,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00525,2026-08-11T00:08:18Z,low,New Service Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00485,2026-08-11T00:15:25Z,low,PowerShell Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01256,2026-08-11T00:30:56Z,medium,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00121,2026-08-11T00:31:12Z,low,Rare Domain Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00920,2026-08-11T00:35:45Z,low,Failed WinRM Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01070,2026-08-11T00:36:31Z,medium,PowerShell Review,FILE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00031,2026-08-11T00:43:53Z,low,Rare Domain Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01410,2026-08-11T00:56:50Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00288,2026-08-11T01:04:05Z,medium,New Service Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01261,2026-08-11T01:10:57Z,low,PowerShell Review,DEPLOY-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01141,2026-08-11T01:24:08Z,medium,PowerShell Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00544,2026-08-11T01:40:46Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00820,2026-08-11T01:42:39Z,low,PowerShell Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00365,2026-08-11T01:45:07Z,medium,Failed WinRM Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00861,2026-08-11T01:46:53Z,low,Rare Domain Review,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00336,2026-08-11T01:48:53Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01075,2026-08-11T01:51:16Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01415,2026-08-11T02:10:50Z,low,PowerShell Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00727,2026-08-11T02:29:18Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01105,2026-08-11T02:33:13Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01258,2026-08-11T02:33:35Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00401,2026-08-11T02:35:38Z,medium,Failed WinRM Review,DEPLOY-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00891,2026-08-11T02:36:49Z,medium,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00635,2026-08-11T02:44:01Z,low,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00104,2026-08-11T02:51:50Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00188,2026-08-11T02:52:59Z,medium,PowerShell Review,APP-API-02,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00746,2026-08-11T02:53:08Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00202,2026-08-11T02:59:12Z,medium,PowerShell Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01327,2026-08-11T03:09:40Z,medium,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00653,2026-08-11T03:15:13Z,low,Rare Domain Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01318,2026-08-11T03:16:03Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00026,2026-08-11T03:25:34Z,low,Rare Domain Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00067,2026-08-11T03:27:31Z,medium,New Service Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00923,2026-08-11T03:44:24Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00865,2026-08-11T03:47:07Z,medium,Rare Domain Review,DEPLOY-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00242,2026-08-11T03:52:26Z,low,PowerShell Review,WEB-EDGE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01102,2026-08-11T04:01:48Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01409,2026-08-11T04:04:19Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00393,2026-08-11T04:06:15Z,medium,PowerShell Review,ADMIN-WS-11,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01251,2026-08-11T04:12:10Z,low,New Service Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00502,2026-08-11T04:13:58Z,medium,Failed WinRM Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01177,2026-08-11T04:30:12Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01468,2026-08-11T04:40:26Z,low,New Service Review,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00374,2026-08-11T04:49:58Z,medium,PowerShell Review,VULN-SCAN-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00593,2026-08-11T05:18:15Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00044,2026-08-11T05:19:03Z,medium,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00864,2026-08-11T05:24:43Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01478,2026-08-11T05:52:30Z,medium,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01493,2026-08-11T05:56:27Z,medium,New Service Review,FILE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01296,2026-08-11T06:06:09Z,medium,New Service Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00570,2026-08-11T06:08:40Z,medium,PowerShell Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00421,2026-08-11T06:15:18Z,low,PowerShell Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01502,2026-08-11T06:18:51Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01316,2026-08-11T06:32:46Z,low,Failed WinRM Review,FILE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00466,2026-08-11T06:47:26Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01089,2026-08-11T06:47:38Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01257,2026-08-11T06:51:34Z,low,New Service Review,APP-API-02,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00082,2026-08-11T07:12:23Z,low,Rare Domain Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00656,2026-08-11T07:22:08Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01192,2026-08-11T07:33:18Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01248,2026-08-11T07:44:40Z,low,PowerShell Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00927,2026-08-11T07:45:40Z,low,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00219,2026-08-11T07:45:43Z,low,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00503,2026-08-11T07:57:06Z,medium,Failed WinRM Review,FILE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00722,2026-08-11T08:00:51Z,low,PowerShell Review,WEB-EDGE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00175,2026-08-11T08:11:37Z,medium,Rare Domain Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01124,2026-08-11T08:26:24Z,low,Rare Domain Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00098,2026-08-11T08:30:32Z,low,New Service Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00300,2026-08-11T08:37:20Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00877,2026-08-11T08:44:08Z,low,Rare Domain Review,FILE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00217,2026-08-11T08:56:31Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00566,2026-08-11T09:00:48Z,low,Rare Domain Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
